retailer_id,sku_id,date,week_of_year,quantity_ordered,quantity_fulfilled,lead_time_days
8471,M009284,2025-12-15,51,5,5,7
8471,M011339,2024-01-08,2,2,2,1
8471,M011339,2024-02-12,7,1,1,6
8471,M011339,2024-03-11,11,1,1,5
8471,M011339,2024-03-18,12,2,2,2
8471,M011339,2024-03-25,13,1,1,2
8471,M011339,2024-04-08,15,2,2,2
8471,M011339,2024-04-15,16,4,4,1
8471,M011339,2024-04-22,17,3,3,1
8471,M011339,2024-04-29,18,1,1,3
8471,M011339,2024-05-06,19,1,1,1
8471,M011339,2024-05-13,20,1,1,2
8471,M011339,2024-05-20,21,1,1,1
8471,M011339,2024-05-27,22,3,2,14
8471,M011339,2024-06-24,26,2,2,2
8471,M011339,2024-08-26,35,2,2,3
8471,M011339,2024-09-16,38,1,1,1
8471,M011339,2024-10-14,42,2,2,7
8471,M011339,2024-10-28,44,3,3,2
8471,M011339,2024-11-11,46,1,1,1
8471,M011339,2024-11-18,47,2,2,1
8471,M011339,2024-12-02,49,2,2,3
8471,M011339,2024-12-09,50,1,1,1
8471,M011339,2024-12-16,51,1,1,8
8471,M011339,2025-03-17,12,1,1,3
8471,M011339,2025-04-14,16,1,1,21
8471,M011339,2025-05-05,19,2,2,2
8471,M011339,2025-05-19,21,2,2,5
8471,M011339,2025-06-02,23,2,2,3
8471,M011339,2025-06-09,24,1,1,1
8471,M011339,2025-06-30,27,2,2,3
8471,M011339,2025-07-14,29,1,1,3
8471,M011339,2025-07-21,30,2,2,3
8471,M011339,2025-07-28,31,2,2,1
8471,M011339,2025-08-11,33,2,2,4
8471,M011339,2025-08-18,34,2,2,11
8471,M011339,2025-09-08,37,1,1,7
8471,M011339,2025-09-29,40,2,2,5
8471,M011339,2025-10-27,44,3,3,2
8471,M011339,2025-11-17,47,1,1,2
8471,M011339,2025-11-24,48,2,2,1
8471,M011339,2025-12-22,52,1,1,7
8471,M010200,2024-01-15,3,5,5,1
8471,M010200,2024-01-22,4,5,5,4
8471,M010200,2024-02-05,6,3,3,1
8471,M010200,2024-03-04,10,5,5,1
8471,M010200,2024-04-01,14,2,2,1
8471,M010200,2024-04-22,17,2,2,6
8471,M010200,2024-05-06,19,4,4,8
8471,M010200,2024-07-01,27,3,3,1
8471,M010200,2024-08-26,35,1,1,4
8471,M010200,2024-09-23,39,5,5,1
8471,M010200,2024-10-07,41,1,1,15
8471,M010200,2024-10-14,42,2,2,2
8471,M010200,2024-10-21,43,2,2,6
8471,M010200,2025-01-27,5,3,3,1
8471,M010200,2025-02-24,9,3,3,2
8471,M010200,2025-03-03,10,3,3,1
8471,M010200,2025-04-07,15,6,4,2
8471,M010200,2025-04-28,18,3,3,1
8471,M010200,2025-05-19,21,1,1,11
8471,M010200,2025-05-26,22,2,2,1
8471,M010200,2025-06-30,27,2,2,1
8471,M010200,2025-08-11,33,3,3,6
8471,M010200,2025-08-25,35,2,2,4
8471,M010200,2025-09-01,36,3,3,2
8471,M010200,2025-10-13,42,2,2,6
8471,M010200,2025-10-27,44,3,2,1
8471,M010200,2025-11-24,48,1,1,2
8471,M010200,2025-12-01,49,2,2,1
8471,M010200,2025-12-08,50,3,3,3
8471,M010200,2025-12-22,52,4,4,11
8471,M009050,2024-01-08,2,2,1,5
8471,M009050,2024-03-25,13,4,4,9
8471,M009050,2024-05-13,20,1,1,6
8471,M009050,2024-05-20,21,2,2,1
8471,M009050,2024-06-10,24,3,3,6
8471,M009050,2024-09-02,36,1,1,1
8471,M009050,2024-12-02,49,1,1,1
8471,M009050,2025-02-24,9,2,2,6
8471,M009050,2025-03-24,13,3,3,11
8471,M009050,2025-04-07,15,2,2,3
8471,M009050,2025-05-26,22,1,1,1
8471,M009050,2025-07-28,31,4,4,1
8471,M009050,2025-08-11,33,3,3,1
8471,M009050,2025-10-06,41,2,2,2
8471,M009050,2025-10-27,44,3,3,1
8471,M009050,2025-11-24,48,2,2,1
8471,M009542,2024-01-08,2,3,3,6
8471,M009542,2024-02-19,8,6,6,1
8471,M009542,2024-04-15,16,3,3,9
8471,M009542,2024-05-06,19,2,2,1
8471,M009542,2024-07-08,28,2,2,1
8471,M009542,2024-08-26,35,2,2,1
8471,M009542,2024-11-18,47,1,1,3
8471,M009542,2024-12-09,50,3,3,9
8471,M009542,2025-01-06,2,4,4,1
8471,M009542,2025-03-24,13,4,3,2
8471,M009542,2025-05-05,19,2,1,6
8471,M009542,2025-06-09,24,4,4,1
8471,M009542,2025-06-16,25,4,4,5
8471,M009542,2025-06-23,26,5,5,11
8471,M009542,2025-07-28,31,3,3,1
8471,M009542,2025-09-15,38,3,3,3
8471,M009542,2025-09-29,40,4,4,4
8471,M009542,2025-10-20,43,4,2,2
8471,M009542,2025-11-17,47,3,2,1
8471,M009542,2025-11-24,48,1,1,3
8471,M009542,2025-12-08,50,7,7,9
8471,M009542,2025-12-22,52,4,4,3
8471,M014771,2024-01-15,3,3,3,5
8471,M014771,2024-01-22,4,2,2,3
8471,M014771,2024-01-29,5,2,1,9
8471,M014771,2024-02-05,6,3,3,1
8471,M014771,2024-02-19,8,1,1,3
8471,M014771,2024-02-26,9,2,2,3
8471,M014771,2024-03-11,11,3,3,5
8471,M014771,2024-04-22,17,2,2,1
8471,M014771,2024-04-29,18,1,1,4
8471,M014771,2024-05-06,19,2,2,5
8471,M014771,2024-05-27,22,1,1,8
8471,M014771,2024-06-10,24,2,1,9
8471,M014771,2024-06-24,26,4,4,2
8471,M014771,2024-07-15,29,1,1,7
8471,M014771,2024-07-22,30,3,3,1
8471,M014771,2024-08-12,33,1,1,1
8471,M014771,2024-08-19,34,3,3,6
8471,M014771,2024-09-09,37,2,2,1
8471,M014771,2024-10-28,44,3,3,3
8471,M014771,2024-11-04,45,1,1,1
8471,M014771,2024-12-09,50,2,2,9
8471,M014771,2024-12-16,51,1,1,2
8471,M014771,2024-12-23,52,2,2,1
8471,M014771,2025-01-06,2,3,3,1
8471,M014771,2025-01-20,4,3,3,4
8471,M014771,2025-02-24,9,3,3,9
8471,M014771,2025-03-10,11,1,1,3
8471,M014771,2025-03-24,13,1,1,5
8471,M014771,2025-04-07,15,1,1,1
8471,M014771,2025-05-26,22,3,3,11
8471,M014771,2025-06-02,23,3,3,1
8471,M014771,2025-06-09,24,1,1,4
8471,M014771,2025-07-21,30,2,2,2
8471,M014771,2025-09-15,38,1,1,7
8471,M014771,2025-09-22,39,2,2,2
8471,M014771,2025-10-06,41,2,2,2
8471,M014771,2025-11-24,48,1,1,4
8471,M014771,2025-12-01,49,1,1,1
8471,M010868,2024-01-01,1,4,4,8
8471,M010868,2024-01-15,3,6,5,2
8471,M010868,2024-02-05,6,4,4,6
8471,M010868,2024-02-12,7,4,4,1
8471,M010868,2024-02-19,8,4,4,1
8471,M010868,2024-02-26,9,2,2,16
8471,M010868,2024-03-04,10,5,5,6
8471,M010868,2024-04-08,15,5,5,4
8471,M010868,2024-04-15,16,5,5,4
8471,M010868,2024-05-20,21,3,3,2
8471,M010868,2024-06-03,23,5,5,2
8471,M010868,2024-07-01,27,4,4,4
8471,M010868,2024-08-19,34,3,3,2
8471,M010868,2024-09-09,37,3,3,2
8471,M010868,2024-09-16,38,2,2,4
8471,M010868,2024-10-07,41,2,2,3
8471,M010868,2024-10-21,43,3,3,2
8471,M010868,2024-11-11,46,4,4,1
8471,M010868,2024-11-18,47,6,4,1
8471,M010868,2024-11-25,48,3,2,1
8471,M010868,2024-12-02,49,4,4,5
8471,M010868,2024-12-09,50,4,4,4
8471,M010868,2024-12-16,51,3,3,6
8471,M010868,2024-12-23,52,2,2,3
8471,M010868,2025-01-06,2,6,6,4
8471,M010868,2025-01-13,3,4,4,3
8471,M010868,2025-03-10,11,4,4,4
8471,M010868,2025-04-07,15,4,4,7
8471,M010868,2025-04-21,17,5,5,1
8471,M010868,2025-04-28,18,3,2,3
8471,M010868,2025-05-05,19,5,5,1
8471,M010868,2025-05-12,20,4,4,14
8471,M010868,2025-05-19,21,4,4,2
8471,M010868,2025-05-26,22,3,3,1
8471,M010868,2025-06-02,23,3,3,6
8471,M010868,2025-06-09,24,3,3,2
8471,M010868,2025-06-23,26,6,6,3
8471,M010868,2025-06-30,27,1,1,2
8471,M010868,2025-07-07,28,2,2,2
8471,M010868,2025-08-18,34,2,2,1
8471,M010868,2025-08-25,35,2,2,1
8471,M010868,2025-09-22,39,6,6,1
8471,M010868,2025-10-13,42,3,2,3
8471,M010868,2025-11-10,46,3,3,3
8471,M010868,2025-12-01,49,4,4,1
8471,M010868,2025-12-08,50,2,2,2
8471,M010253,2024-01-15,3,3,3,3
8471,M010253,2024-03-11,11,1,1,3
8471,M010253,2024-03-18,12,1,1,5
8471,M010253,2024-04-15,16,1,1,2
8471,M010253,2024-04-29,18,1,1,1
8471,M010253,2024-06-03,23,1,1,1
8471,M010253,2024-06-10,24,1,1,3
8471,M010253,2024-06-17,25,1,1,1
8471,M010253,2024-07-29,31,2,2,2
8471,M010253,2024-08-05,32,1,1,4
8471,M010253,2024-08-12,33,3,2,3
8471,M010253,2024-09-16,38,2,2,4
8471,M010253,2024-10-07,41,1,1,9
8471,M010253,2024-10-21,43,1,1,1
8471,M010253,2024-11-25,48,2,2,7
8471,M010253,2024-12-09,50,1,1,3
8471,M010253,2025-01-06,2,1,1,1
8471,M010253,2025-02-24,9,1,1,2
8471,M010253,2025-03-17,12,1,1,7
8471,M010253,2025-03-24,13,3,3,1
8471,M010253,2025-04-07,15,1,1,1
8471,M010253,2025-05-19,21,1,1,4
8471,M010253,2025-05-26,22,1,1,6
8471,M010253,2025-06-23,26,1,1,2
8471,M010253,2025-06-30,27,1,1,4
8471,M010253,2025-07-14,29,1,1,2
8471,M010253,2025-08-18,34,2,2,5
8471,M010253,2025-09-08,37,1,1,4
8471,M010253,2025-10-06,41,1,1,2
8471,M010253,2025-10-20,43,2,2,2
8471,M010253,2025-11-17,47,3,3,2
8471,M010079,2024-02-19,8,1,1,8
8471,M010079,2024-03-04,10,2,2,2
8471,M010079,2024-04-01,14,3,3,7
8471,M010079,2024-05-27,22,1,1,3
8471,M010079,2024-09-16,38,2,2,1
8471,M010079,2024-10-21,43,1,1,5
8471,M010079,2024-11-11,46,3,3,8
8471,M010079,2024-11-25,48,3,3,2
8471,M010079,2024-12-09,50,2,2,7
8471,M010079,2025-03-10,11,2,2,1
8471,M010079,2025-03-24,13,3,3,2
8471,M010079,2025-06-09,24,2,2,3
8471,M010079,2025-07-21,30,4,4,2
8471,M010079,2025-09-08,37,1,1,2
8471,M010079,2025-10-06,41,3,3,3
8471,M010079,2025-12-01,49,4,4,5
8471,M011232,2024-01-08,2,5,5,2
8471,M011232,2024-01-29,5,7,7,5
8471,M011232,2024-04-15,16,4,4,3
8471,M011232,2024-05-13,20,4,4,1
8471,M011232,2024-06-10,24,3,3,4
8471,M011232,2024-06-17,25,5,5,2
8471,M011232,2024-07-01,27,3,3,2
8471,M011232,2024-07-08,28,6,6,3
8471,M011232,2024-07-15,29,6,6,2
8471,M011232,2024-07-29,31,7,7,4
8471,M011232,2024-08-05,32,6,6,4
8471,M011232,2024-09-02,36,3,3,2
8471,M011232,2024-09-09,37,5,5,3
8471,M011232,2024-09-16,38,5,5,4
8471,M011232,2024-09-30,40,3,3,3
8471,M011232,2024-11-11,46,6,6,2
8471,M011232,2025-01-06,2,5,5,1
8471,M011232,2025-02-03,6,5,5,2
8471,M011232,2025-03-10,11,5,5,1
8471,M011232,2025-04-14,16,6,6,8
8471,M011232,2025-04-21,17,5,5,1
8471,M011232,2025-05-05,19,5,5,1
8471,M011232,2025-07-07,28,5,5,3
8471,M011232,2025-07-14,29,7,7,1
8471,M011232,2025-08-18,34,5,5,3
8471,M011232,2025-09-15,38,6,6,3
8471,M011232,2025-10-27,44,4,4,1
8471,M011232,2025-12-01,49,5,5,10
8582,M010676,2024-02-12,7,10,10,1
8582,M010676,2024-02-19,8,7,4,2
8582,M010676,2024-05-13,20,5,5,1
8582,M010676,2024-06-03,23,5,5,1
8582,M010676,2024-06-24,26,5,5,3
8582,M010676,2024-07-08,28,5,5,2
8582,M010676,2024-08-05,32,5,5,3
8582,M010676,2024-09-16,38,5,5,2
8582,M010676,2024-12-02,49,5,5,1
8582,M010676,2024-12-23,52,5,5,6
8582,M010676,2024-12-30,1,9,9,2
8582,M010676,2025-03-31,14,5,5,1
8582,M010676,2025-05-12,20,4,4,4
8582,M010676,2025-07-14,29,5,5,10
8582,M010676,2025-08-04,32,7,7,3
8582,M010676,2025-08-11,33,4,4,2
8582,M010676,2025-08-18,34,4,4,1
8582,M010676,2025-09-22,39,3,3,2
8582,M010676,2025-10-27,44,5,5,5
8582,M012706,2024-01-15,3,1,1,5
8582,M012706,2024-01-29,5,1,1,2
8582,M012706,2024-07-22,30,1,1,2
8582,M012706,2024-10-21,43,1,1,2
8582,M012706,2024-12-02,49,2,2,3
8582,M012706,2024-12-16,51,2,2,7
8582,M012706,2024-12-30,1,2,2,1
8582,M012706,2025-03-17,12,1,1,3
8582,M012706,2025-06-16,25,1,1,2
8582,M012706,2025-07-14,29,1,1,6
8582,M012706,2025-09-29,40,2,2,6
8582,M012706,2025-10-06,41,1,1,10
8582,M012706,2025-12-15,51,1,1,1
8582,M011339,2024-01-01,1,1,1,5
8582,M011339,2024-02-12,7,3,3,3
8582,M011339,2024-02-19,8,3,3,7
8582,M011339,2024-02-26,9,3,3,3
8582,M011339,2024-03-11,11,3,3,3
8582,M011339,2024-03-18,12,2,2,3
8582,M011339,2024-04-15,16,3,3,4
8582,M011339,2024-04-29,18,3,3,2
8582,M011339,2024-05-13,20,4,4,4
8582,M011339,2024-05-20,21,3,3,5
8582,M011339,2024-06-03,23,1,1,2
8582,M011339,2024-07-08,28,4,4,4
8582,M011339,2024-07-15,29,3,3,5
8582,M011339,2024-07-22,30,1,1,4
8582,M011339,2024-08-12,33,2,2,1
8582,M011339,2024-08-19,34,2,2,1
8582,M011339,2024-09-23,39,3,3,7
8582,M011339,2024-10-14,42,1,1,2
8582,M011339,2024-10-28,44,2,2,2
8582,M011339,2024-11-04,45,3,3,5
8582,M011339,2024-11-11,46,1,1,1
8582,M011339,2024-11-18,47,3,3,5
8582,M011339,2024-12-09,50,2,2,7
8582,M011339,2024-12-16,51,1,1,2
8582,M011339,2025-01-13,3,4,4,5
8582,M011339,2025-01-27,5,1,1,6
8582,M011339,2025-02-10,7,2,2,2
8582,M011339,2025-03-10,11,3,2,5
8582,M011339,2025-03-24,13,1,1,2
8582,M011339,2025-03-31,14,1,1,2
8582,M011339,2025-04-28,18,3,3,3
8582,M011339,2025-05-26,22,3,3,2
8582,M011339,2025-06-02,23,2,2,2
8582,M011339,2025-06-16,25,3,3,1
8582,M011339,2025-06-23,26,3,3,1
8582,M011339,2025-08-11,33,2,2,10
8582,M011339,2025-08-18,34,2,2,5
8582,M011339,2025-09-08,37,3,3,1
8582,M011339,2025-09-22,39,1,1,1
8582,M011339,2025-12-01,49,3,3,2
8582,M011339,2025-12-08,50,3,3,10
8582,M011339,2025-12-22,52,4,4,4
8582,M013086,2024-01-08,2,8,8,1
8582,M013086,2024-01-22,4,13,13,4
8582,M013086,2024-01-29,5,15,15,3
8582,M013086,2024-04-22,17,13,13,1
8582,M013086,2024-04-29,18,11,11,2
8582,M013086,2024-05-13,20,13,8,3
8582,M013086,2024-05-27,22,6,6,1
8582,M013086,2024-06-17,25,11,11,1
8582,M013086,2024-06-24,26,13,13,1
8582,M013086,2024-07-22,30,7,7,6
8582,M013086,2024-07-29,31,8,8,4
8582,M013086,2024-08-12,33,12,12,10
8582,M013086,2024-10-07,41,6,6,3
8582,M013086,2024-11-25,48,13,11,1
8582,M013086,2024-12-09,50,13,13,4
8582,M013086,2024-12-16,51,12,12,7
8582,M013086,2025-02-03,6,16,16,1
8582,M013086,2025-02-10,7,17,17,2
8582,M013086,2025-02-24,9,14,14,2
8582,M013086,2025-03-10,11,12,12,1
8582,M013086,2025-03-24,13,12,8,3
8582,M013086,2025-05-12,20,17,17,1
8582,M013086,2025-05-26,22,8,8,7
8582,M013086,2025-08-11,33,10,10,5
8582,M013086,2025-09-22,39,9,9,1
8582,M013086,2025-09-29,40,7,7,2
8582,M013086,2025-11-03,45,7,7,4
8582,M013086,2025-11-10,46,11,11,1
8582,M013086,2025-11-24,48,11,11,1
8582,M013086,2025-12-08,50,12,12,1
8582,M010079,2024-01-08,2,1,1,9
8582,M010079,2024-01-15,3,3,3,3
8582,M010079,2024-01-22,4,1,1,2
8582,M010079,2024-01-29,5,2,2,1
8582,M010079,2024-02-05,6,3,3,1
8582,M010079,2024-02-19,8,1,1,2
8582,M010079,2024-02-26,9,3,3,1
8582,M010079,2024-03-18,12,2,2,1
8582,M010079,2024-03-25,13,2,2,2
8582,M010079,2024-04-01,14,2,2,1
8582,M010079,2024-04-22,17,4,4,6
8582,M010079,2024-04-29,18,1,1,1
8582,M010079,2024-05-20,21,3,3,4
8582,M010079,2024-06-03,23,1,1,3
8582,M010079,2024-06-10,24,2,2,4
8582,M010079,2024-06-17,25,1,1,1
8582,M010079,2024-07-01,27,1,1,5
8582,M010079,2024-07-29,31,1,1,6
8582,M010079,2024-09-02,36,3,3,1
8582,M010079,2024-09-09,37,1,1,3
8582,M010079,2024-09-16,38,2,2,3
8582,M010079,2024-09-30,40,1,1,7
8582,M010079,2024-10-21,43,2,2,4
8582,M010079,2024-10-28,44,1,1,8
8582,M010079,2024-12-09,50,2,2,2
8582,M010079,2024-12-23,52,2,2,8
8582,M010079,2025-01-06,2,2,2,1
8582,M010079,2025-01-20,4,2,2,3
8582,M010079,2025-01-27,5,2,2,1
8582,M010079,2025-02-03,6,1,1,1
8582,M010079,2025-02-17,8,3,3,2
8582,M010079,2025-04-14,16,4,4,10
8582,M010079,2025-04-21,17,3,3,3
8582,M010079,2025-04-28,18,1,1,5
8582,M010079,2025-06-02,23,1,1,13
8582,M010079,2025-06-09,24,3,3,1
8582,M010079,2025-06-30,27,1,1,1
8582,M010079,2025-07-14,29,1,1,7
8582,M010079,2025-07-21,30,2,2,1
8582,M010079,2025-08-11,33,2,2,3
8582,M010079,2025-09-22,39,2,2,10
8582,M010079,2025-10-06,41,4,4,2
8582,M013220,2024-01-08,2,3,3,11
8582,M013220,2024-01-15,3,2,2,7
8582,M013220,2024-02-12,7,2,1,3
8582,M013220,2024-03-11,11,1,1,2
8582,M013220,2024-03-18,12,3,3,4
8582,M013220,2024-04-01,14,1,1,13
8582,M013220,2024-04-08,15,2,2,3
8582,M013220,2024-04-22,17,2,2,1
8582,M013220,2024-04-29,18,2,2,1
8582,M013220,2024-05-13,20,2,2,1
8582,M013220,2024-06-10,24,3,3,3
8582,M013220,2024-06-17,25,1,1,9
8582,M013220,2024-06-24,26,2,2,4
8582,M013220,2024-07-01,27,2,2,6
8582,M013220,2024-07-15,29,3,3,6
8582,M013220,2024-07-29,31,2,2,7
8582,M013220,2024-08-05,32,1,1,2
8582,M013220,2024-08-19,34,1,1,2
8582,M013220,2024-09-30,40,1,1,2
8582,M013220,2024-10-07,41,1,1,5
8582,M013220,2024-10-14,42,1,1,8
8582,M013220,2024-10-21,43,2,2,3
8582,M013220,2024-11-04,45,3,3,1
8582,M013220,2024-12-09,50,1,1,8
8582,M013220,2025-01-20,4,1,1,7
8582,M013220,2025-01-27,5,2,2,6
8582,M013220,2025-02-03,6,2,2,1
8582,M013220,2025-02-24,9,1,1,3
8582,M013220,2025-03-10,11,4,4,1
8582,M013220,2025-03-17,12,1,1,4
8582,M013220,2025-03-24,13,2,2,1
8582,M013220,2025-05-19,21,2,2,1
8582,M013220,2025-06-02,23,1,1,1
8582,M013220,2025-06-23,26,1,1,1
8582,M013220,2025-07-21,30,1,1,1
8582,M013220,2025-07-28,31,2,2,2
8582,M013220,2025-08-04,32,1,1,9
8582,M013220,2025-09-08,37,1,1,7
8582,M013220,2025-09-15,38,1,1,1
8582,M013220,2025-10-27,44,1,1,6
8582,M013220,2025-11-10,46,1,1,2
8582,M010253,2024-01-15,3,4,4,4
8582,M010253,2024-01-22,4,1,1,1
8582,M010253,2024-02-05,6,3,3,1
8582,M010253,2024-02-19,8,3,3,8
8582,M010253,2024-03-04,10,4,4,5
8582,M010253,2024-03-11,11,1,1,5
8582,M010253,2024-03-18,12,4,4,3
8582,M010253,2024-04-01,14,2,2,1
8582,M010253,2024-04-08,15,4,4,1
8582,M010253,2024-05-06,19,2,2,2
8582,M010253,2024-06-03,23,1,1,5
8582,M010253,2024-06-10,24,4,4,1
8582,M010253,2024-07-22,30,3,3,1
8582,M010253,2024-07-29,31,3,3,1
8582,M010253,2024-08-05,32,2,2,1
8582,M010253,2024-08-26,35,2,2,14
8582,M010253,2024-11-04,45,3,3,2
8582,M010253,2024-12-02,49,3,3,8
8582,M010253,2025-02-10,7,3,3,2
8582,M010253,2025-04-28,18,4,4,1
8582,M010253,2025-05-12,20,4,4,4
8582,M010253,2025-08-25,35,2,2,3
8582,M010253,2025-10-13,42,1,1,4
8582,M010253,2025-10-27,44,2,2,1
8582,M010253,2025-11-03,45,1,1,2
8582,M010253,2025-12-01,49,4,4,3
8582,M010253,2025-12-15,51,1,1,2
8582,M010132,2024-01-08,2,3,2,3
8582,M010132,2024-01-15,3,2,1,1
8582,M010132,2024-02-26,9,3,3,3
8582,M010132,2024-03-25,13,2,2,3
8582,M010132,2024-04-08,15,3,3,3
8582,M010132,2024-05-13,20,1,1,9
8582,M010132,2024-05-27,22,3,3,1
8582,M010132,2024-06-10,24,2,2,1
8582,M010132,2024-07-08,28,1,1,2
8582,M010132,2024-07-22,30,3,3,3
8582,M010132,2024-09-09,37,1,1,8
8582,M010132,2024-10-21,43,2,2,2
8582,M010132,2024-10-28,44,1,1,1
8582,M010132,2025-01-27,5,2,2,1
8582,M010132,2025-02-17,8,2,2,1
8582,M010132,2025-03-17,12,3,3,1
8582,M010132,2025-04-28,18,1,1,11
8582,M010132,2025-05-12,20,3,3,3
8582,M010132,2025-05-19,21,2,2,1
8582,M010132,2025-05-26,22,4,4,2
8582,M010132,2025-06-09,24,1,1,9
8582,M010132,2025-06-16,25,1,1,3
8582,M010132,2025-07-07,28,2,2,5
8582,M010132,2025-07-21,30,2,2,3
8582,M010132,2025-07-28,31,1,1,4
8582,M010132,2025-08-25,35,1,1,4
8582,M010132,2025-09-08,37,1,1,1
8582,M010132,2025-09-15,38,3,3,4
8582,M010132,2025-09-29,40,1,1,3
8582,M010132,2025-10-13,42,2,2,2
8582,M010132,2025-10-27,44,1,1,3
8582,M010132,2025-11-03,45,1,1,1
8582,M012115,2024-01-01,1,6,6,2
8582,M012115,2024-02-12,7,6,6,4
8582,M012115,2024-02-26,9,5,5,1
8582,M012115,2024-03-04,10,6,6,1
8582,M012115,2024-03-11,11,6,6,3
8582,M012115,2024-03-25,13,6,6,2
8582,M012115,2024-04-08,15,7,7,3
8582,M012115,2024-05-20,21,5,5,7
8582,M012115,2024-05-27,22,3,3,9
8582,M012115,2024-08-05,32,3,3,3
8582,M012115,2024-08-12,33,4,4,4
8582,M012115,2024-08-26,35,3,3,2
8582,M012115,2024-09-09,37,4,4,7
8582,M012115,2024-09-16,38,4,4,3
8582,M012115,2024-09-23,39,4,4,2
8582,M012115,2024-10-14,42,3,3,3
8582,M012115,2024-10-21,43,3,3,8
8582,M012115,2024-11-11,46,5,5,3
8582,M012115,2024-11-25,48,5,5,1
8582,M012115,2024-12-02,49,6,6,14
8582,M012115,2024-12-09,50,6,6,7
8582,M012115,2024-12-30,1,7,7,9
8582,M012115,2025-01-06,2,6,6,6
8582,M012115,2025-02-10,7,5,5,3
8582,M012115,2025-03-03,10,7,7,2
8582,M012115,2025-03-17,12,5,5,9
8582,M012115,2025-03-24,13,6,6,2
8582,M012115,2025-03-31,14,5,4,1
8582,M012115,2025-04-21,17,4,4,1
8582,M012115,2025-06-02,23,3,3,4
8582,M012115,2025-06-30,27,3,3,1
8582,M012115,2025-07-14,29,4,4,1
8582,M012115,2025-08-25,35,3,3,8
8582,M012115,2025-09-01,36,3,3,2
8582,M012115,2025-09-29,40,3,3,1
8582,M012115,2025-10-06,41,1,1,9
8582,M012115,2025-10-27,44,3,3,1
8582,M012115,2025-11-03,45,3,3,4
8582,M012115,2025-11-10,46,5,5,5
8582,M012115,2025-11-17,47,5,5,8
8582,M009651,2024-01-08,2,2,2,3
8582,M009651,2024-02-19,8,1,1,12
8582,M009651,2024-03-04,10,2,2,5
8582,M009651,2024-04-01,14,3,3,2
8582,M009651,2024-04-22,17,1,1,1
8582,M009651,2024-05-27,22,2,2,9
8582,M009651,2024-06-03,23,1,1,2
8582,M009651,2024-08-05,32,4,4,2
8582,M009651,2024-08-19,34,3,3,1
8582,M009651,2024-09-16,38,2,2,2
8582,M009651,2024-10-07,41,1,1,6
8582,M009651,2024-10-28,44,1,1,5
8582,M009651,2024-12-02,49,2,2,1
8582,M009651,2024-12-09,50,4,4,1
8582,M009651,2024-12-30,1,3,3,2
8582,M009651,2025-01-20,4,3,2,4
8582,M009651,2025-04-07,15,2,2,8
8582,M009651,2025-04-28,18,3,2,3
8582,M009651,2025-05-19,21,1,1,2
8582,M009651,2025-06-23,26,2,2,1
8582,M009651,2025-06-30,27,1,1,5
8582,M009651,2025-07-14,29,1,1,1
8582,M009651,2025-07-21,30,2,2,11
8582,M009651,2025-07-28,31,3,3,1
8582,M009651,2025-08-25,35,2,1,4
8582,M009651,2025-09-22,39,1,1,2
8582,M009651,2025-11-10,46,2,2,1
8582,M009651,2025-12-08,50,2,2,10
8582,M009651,2025-12-22,52,2,2,2
8582,M012665,2024-01-08,2,3,3,1
8582,M012665,2024-02-12,7,1,1,1
8582,M012665,2024-02-26,9,2,2,1
8582,M012665,2024-03-25,13,3,3,6
8582,M012665,2024-04-08,15,1,1,1
8582,M012665,2024-04-22,17,1,1,6
8582,M012665,2024-07-01,27,2,2,10
8582,M012665,2024-07-29,31,2,2,1
8582,M012665,2024-08-05,32,1,1,1
8582,M012665,2024-08-26,35,2,2,3
8582,M012665,2024-09-02,36,1,1,2
8582,M012665,2024-09-23,39,2,2,9
8582,M012665,2024-12-02,49,1,1,4
8582,M012665,2024-12-09,50,2,2,1
8582,M012665,2024-12-23,52,1,1,1
8582,M012665,2025-02-03,6,2,2,1
8582,M012665,2025-03-24,13,2,2,3
8582,M012665,2025-04-07,15,1,1,5
8582,M012665,2025-04-14,16,2,2,1
8582,M012665,2025-04-28,18,1,1,3
8582,M012665,2025-06-02,23,1,1,3
8582,M012665,2025-06-23,26,1,1,5
8582,M012665,2025-07-28,31,1,1,5
8582,M012665,2025-08-25,35,1,1,7
8582,M012665,2025-09-15,38,1,1,3
8582,M012665,2025-09-22,39,2,2,2
8582,M012665,2025-09-29,40,1,1,3
8582,M012665,2025-10-13,42,1,1,2
8582,M012665,2025-11-10,46,1,1,10
8582,M012665,2025-12-15,51,2,2,2
8582,M013459,2024-01-01,1,1,1,2
8582,M013459,2024-01-22,4,3,3,4
8582,M013459,2024-02-12,7,1,1,9
8582,M013459,2024-03-04,10,1,1,2
8582,M013459,2024-03-18,12,3,3,1
8582,M013459,2024-04-01,14,1,1,2
8582,M013459,2024-04-15,16,2,2,1
8582,M013459,2024-06-03,23,1,1,4
8582,M013459,2024-06-10,24,2,2,2
8582,M013459,2024-06-17,25,1,1,1
8582,M013459,2024-07-29,31,2,2,8
8582,M013459,2024-08-12,33,1,1,2
8582,M013459,2024-09-02,36,2,2,6
8582,M013459,2024-10-14,42,2,2,3
8582,M013459,2024-10-21,43,1,1,4
8582,M013459,2024-11-04,45,2,2,8
8582,M013459,2024-11-18,47,1,1,7
8582,M013459,2025-01-20,4,1,1,1
8582,M013459,2025-02-17,8,1,1,5
8582,M013459,2025-02-24,9,1,1,3
